Position,Frame,mean_curved,volume_curved,mean_background,mean_mip,volume_mip
6,30,161.20271474458605,48255,194.32760567925138,59968.56548128551,12851
70,30,144.05656988925472,36751,160.33894799054374,59018.71887468031,9775
71,30,143.83834674583952,38397,161.2593132343565,59110.32999071495,10770
72,30,151.02534562211983,37324,169.4885874649205,58575.469179389314,10480
73,30,142.1678800205288,52609,154.52671501763257,58685.90198842558,13478
7,30,170.36928528217095,34713,207.42691969335178,57222.89454887218,10640
8,30,163.7838140129424,50068,195.4486246264654,59725.65772323905,14424
9,30,148.45294529972222,38519,171.19243013795543,57847.82191439947,12056
12,31,152.77299807521922,32731,174.02132323634913,60027.54980120298,9809
13,31,142.66645900822328,40130,161.1912664565177,58628.26472007722,12432
14,31,152.83629175881168,51097,183.67076618603338,58709.02615694165,11431
16,31,149.2461136750061,49404,171.3847602605352,59326.65948701085,12164
17,31,151.209043089586,36691,172.17091859731363,59181.24060234244,8965
19,31,153.4391487811542,32941,178.50622240064232,58986.944717316335,9569
1,31,142.99255544906902,58432,162.3418934202648,59459.96718941967,13837
2,31,151.75861330668903,56047,182.2720857466214,59907.153016411125,12979
3,31,145.71718291490055,46005,167.36337745015916,59251.27338587692,12561
48,31,149.18496857765808,38985,170.83892009421996,57403.84494890266,11938
49,31,143.78555789008072,45215,165.1548877435136,59436.43329057088,12472
4,31,144.87705606650158,45232,163.4901023890785,59417.00781702374,10362
50,31,155.67511944138184,40815,177.09341757978086,59612.569850039465,10136
51,31,167.42972775948317,39781,203.2042916957432,58858.667886391355,11478
52,31,181.1230931564667,33170,210.4755540798539,59605.404417591126,10096
53,31,144.28272565816965,38288,159.57174280879866,58808.787088694065,8783
54,31,141.7729180861118,45499,155.61365824753722,58752.915494287605,10591
